Date,AMD,BAC,BAESY,DRS,INTC,JPM,RTX,TSM,WFC
2019-02-22,24.360000610351562,29.079999923706055,24.889999389648438,2.799999952316284,52.4900016784668,105.0,80.40906524658203,39.38999938964844,49.02000045776367
2019-02-25,24.709999084472656,29.270000457763672,25.239999771118164,2.7799999713897705,53.099998474121094,106.0999984741211,80.72372436523438,39.58000183105469,49.65999984741211
2019-02-26,24.209999084472656,29.290000915527344,25.43000030517578,2.700000047683716,53.22999954223633,105.29000091552734,80.04405212402344,39.599998474121094,49.59000015258789
2019-02-27,23.479999542236328,29.530000686645508,25.360000610351562,2.6500000953674316,53.2400016784668,105.16000366210938,79.8615493774414,39.45000076293945,49.900001525878906
2019-02-28,23.530000686645508,29.079999923706055,24.969999313354492,2.7899999618530273,52.959999084472656,104.36000061035156,79.08747863769531,39.04999923706055,49.88999938964844
2019-03-01,23.68000030517578,29.309999465942383,25.0,2.75,53.29999923706055,104.43000030517578,79.15040588378906,39.38999938964844,50.029998779296875
2019-03-04,23.3700008392334,29.030000686645508,25.149999618530273,2.819999933242798,53.939998626708984,104.19000244140625,79.13153076171875,39.150001525878906,50.11000061035156
2019-03-05,23.5,29.079999923706055,25.31999969482422,2.7899999618530273,53.68000030517578,104.11000061035156,79.25739288330078,39.02000045776367,49.88999938964844
2019-03-06,22.40999984741211,28.84000015258789,25.09000015258789,2.799999952316284,52.95000076293945,103.72000122070312,78.91126251220703,38.790000915527344,49.81999969482422
2019-03-07,22.079999923706055,28.549999237060547,24.850000381469727,2.7799999713897705,52.599998474121094,102.97000122070312,78.32598876953125,38.630001068115234,49.68000030517578
2019-03-08,22.010000228881836,28.649999618530273,24.59000015258789,2.759999990463257,52.47999954223633,103.01000213623047,78.04908752441406,38.20000076293945,49.79999923706055
2019-03-11,22.959999084472656,28.940000534057617,24.780000686645508,2.759999990463257,53.349998474121094,104.3499984741211,79.30144500732422,38.63999938964844,49.7599983215332
2019-03-12,23.489999771118164,28.940000534057617,24.780000686645508,2.759999990463257,53.56999969482422,104.04000091552734,78.4581527709961,38.900001525878906,49.650001525878906
2019-03-13,23.3799991607666,29.290000915527344,24.770000457763672,2.7899999618530273,54.369998931884766,104.38999938964844,79.69792175292969,39.209999084472656,49.91999816894531
2019-03-14,22.81999969482422,29.459999084472656,25.15999984741211,2.799999952316284,53.439998626708984,105.33999633789062,79.85525512695312,38.81999969482422,50.349998474121094
2019-03-15,23.290000915527344,29.299999237060547,25.520000457763672,2.809999942779541,54.33000183105469,106.55000305175781,79.24480438232422,39.650001525878906,50.65999984741211
2019-03-18,23.25,29.81999969482422,26.1200008392334,2.7899999618530273,54.099998474121094,107.19000244140625,79.8615493774414,39.849998474121094,51.72999954223633
2019-03-19,26.0,29.649999618530273,26.030000686645508,2.799999952316284,54.16999816894531,106.80000305175781,79.6161117553711,39.7599983215332,51.40999984741211
2019-03-20,25.700000762939453,28.639999389648438,26.06999969482422,2.7899999618530273,53.81999969482422,104.5199966430664,78.86091613769531,39.849998474121094,50.400001525878906
2019-03-21,27.889999389648438,28.18000030517578,25.829999923706055,2.8299999237060547,54.63999938964844,102.87000274658203,79.84896087646484,41.040000915527344,49.86000061035156
2019-03-22,26.3700008392334,27.010000228881836,25.170000076293945,2.819999933242798,53.2599983215332,99.76000213623047,78.76022338867188,40.43000030517578,48.310001373291016
2019-03-25,25.969999313354492,26.84000015258789,24.600000381469727,2.869999885559082,52.779998779296875,98.93000030517578,78.91755676269531,39.91999816894531,48.08000183105469
2019-03-26,25.690000534057617,27.209999084472656,24.450000762939453,2.880000114440918,53.439998626708984,99.91999816894531,79.38326263427734,40.400001525878906,49.0099983215332
2019-03-27,24.889999389648438,27.030000686645508,25.100000381469727,2.859999895095825,53.15999984741211,99.58000183105469,79.48395538330078,40.20000076293945,48.77000045776367
2019-03-28,25.059999465942383,27.329999923706055,25.049999237060547,2.9600000381469727,53.11000061035156,100.70999908447266,80.09439849853516,40.34000015258789,49.09000015258789
2019-03-29,25.520000457763672,27.59000015258789,25.559999465942383,2.940000057220459,53.70000076293945,101.2300033569336,81.11390686035156,40.959999084472656,48.31999969482422
2019-04-01,26.360000610351562,28.540000915527344,25.899999618530273,3.0399999618530273,54.5099983215332,104.63999938964844,83.82001495361328,41.369998931884766,48.810001373291016
2019-04-02,26.75,28.8700008392334,25.940000534057617,3.0,54.36000061035156,105.13999938964844,83.0081787109375,41.27000045776367,48.209999084472656
2019-04-03,29.020000457763672,28.84000015258789,26.309999465942383,3.059999942779541,55.47999954223633,105.3499984741211,82.63687896728516,41.790000915527344,48.86000061035156
2019-04-04,29.09000015258789,29.149999618530273,26.510000228881836,3.0199999809265137,55.91999816894531,105.55999755859375,83.51164245605469,42.040000915527344,49.16999816894531
2019-04-05,28.979999542236328,29.079999923706055,26.579999923706055,3.049999952316284,55.599998474121094,105.30999755859375,84.15355682373047,42.22999954223633,48.779998779296875
2019-04-08,28.530000686645508,29.170000076293945,26.809999465942383,3.1500000953674316,55.68000030517578,105.6500015258789,84.05286407470703,42.38999938964844,48.880001068115234
2019-04-09,27.239999771118164,28.889999389648438,26.489999771118164,3.2300000190734863,55.31999969482422,104.87000274658203,83.22844696044922,42.209999084472656,48.13999938964844
2019-04-10,27.829999923706055,29.06999969482422,26.510000228881836,3.259999990463257,55.75,105.33999633789062,82.85713958740234,42.369998931884766,47.790000915527344
2019-04-11,27.790000915527344,29.06999969482422,26.700000762939453,3.299999952316284,55.79999923706055,106.2300033569336,83.587158203125,42.099998474121094,47.7400016784668
2019-04-12,27.850000381469727,30.170000076293945,26.809999465942383,3.25,56.41999816894531,111.20999908447266,85.14789581298828,42.58000183105469,46.4900016784668
2019-04-15,27.329999923706055,29.84000015258789,26.670000076293945,3.2699999809265137,56.279998779296875,109.94000244140625,84.67589569091797,42.61000061035156,46.77000045776367
2019-04-16,27.93000030517578,29.8799991607666,26.829999923706055,3.2899999618530273,56.709999084472656,111.0999984741211,85.17306518554688,43.0099983215332,47.650001525878906
2019-04-17,27.489999771118164,30.030000686645508,27.010000228881836,3.200000047683716,58.560001373291016,114.30000305175781,85.45626068115234,44.38999938964844,47.54999923706055
2019-04-18,27.68000030517578,30.030000686645508,26.510000228881836,3.2100000381469727,58.4900016784668,113.45999908447266,86.2177505493164,45.400001525878906,47.58000183105469
2019-04-22,28.18000030517578,30.049999237060547,25.780000686645508,3.240000009536743,58.81999969482422,113.5999984741211,86.1611099243164,45.150001525878906,47.2599983215332
2019-04-23,27.969999313354492,30.06999969482422,25.760000228881836,3.25,58.779998779296875,113.73999786376953,88.11831665039062,45.41999816894531,47.349998474121094
2019-04-24,28.459999084472656,30.020000457763672,25.739999771118164,3.2300000190734863,58.720001220703125,113.55000305175781,87.84770202636719,45.40999984741211,47.47999954223633
2019-04-25,27.65999984741211,30.079999923706055,25.579999923706055,3.2699999809265137,57.61000061035156,113.61000061035156,87.93580627441406,44.47999954223633,47.5099983215332
2019-04-26,27.8799991607666,30.350000381469727,25.75,3.299999952316284,52.43000030517578,114.47000122070312,88.59660339355469,43.939998626708984,47.959999084472656
2019-04-29,27.690000534057617,30.770000457763672,25.690000534057617,3.369999885559082,51.11000061035156,116.12000274658203,89.43989562988281,43.83000183105469,48.27000045776367
2019-04-30,27.6299991607666,30.579999923706055,25.670000076293945,3.4700000286102295,51.040000915527344,116.05000305175781,89.7482681274414,43.81999969482422,48.40999984741211
2019-05-01,26.809999465942383,30.260000228881836,25.479999542236328,3.640000104904175,50.7599983215332,115.16000366210938,89.10005950927734,43.81999969482422,48.22999954223633
2019-05-02,28.290000915527344,30.5,25.110000610351562,3.509999990463257,50.54999923706055,115.41000366210938,87.9798583984375,44.400001525878906,48.29999923706055
2019-05-03,28.219999313354492,30.709999084472656,25.299999237060547,3.640000104904175,51.75,116.12000274658203,89.13153076171875,44.709999084472656,48.650001525878906
2019-05-06,27.420000076293945,30.469999313354492,25.049999237060547,3.690000057220459,51.220001220703125,115.08999633789062,88.2315902709961,43.7599983215332,48.43000030517578
2019-05-07,26.65999984741211,29.920000076293945,24.510000228881836,3.690000057220459,50.47999954223633,113.20999908447266,85.23600006103516,43.7599983215332,47.16999816894531
2019-05-08,27.09000015258789,29.799999237060547,24.43000030517578,3.7100000381469727,49.2400016784668,112.61000061035156,86.26180267333984,43.70000076293945,47.0
2019-05-09,27.209999084472656,29.709999084472656,24.520000457763672,3.6600000858306885,46.619998931884766,112.5199966430664,86.129638671875,43.25,46.7400016784668
2019-05-10,27.959999084472656,29.579999923706055,24.40999984741211,3.5899999141693115,46.20000076293945,112.51000213623047,86.3247299194336,42.83000183105469,47.150001525878906
2019-05-13,26.239999771118164,28.25,23.829999923706055,3.5199999809265137,44.7599983215332,109.44999694824219,83.04594421386719,40.9900016784668,46.33000183105469
